"data.country","data.iso_code","data.gid_0","data.survey_date","anxious_7d","depressed_7d","finance","food_security","worried_become_ill"
"Algeria","DZA","DZA",2020-12-14,0.117685,0.137367,0.399158,0.198599,0.705816
"Algeria","DZA","DZA",2020-12-15,0.148049,0.185201,0.458072,0.280724,0.752922
"Algeria","DZA","DZA",2020-12-16,0.091511,0.153658,0.393652,0.207669,0.627816
"Algeria","DZA","DZA",2020-12-17,0.144568,0.135566,0.348732,0.215436,0.711268
"Algeria","DZA","DZA",2020-12-18,0.128605,0.190985,0.439569,0.221414,0.650802
"Algeria","DZA","DZA",2020-12-19,0.120609,0.184707,0.318884,0.144401,0.634409
"Algeria","DZA","DZA",2020-12-20,0.100801,0.191515,0.417058,0.233113,0.631653
"Algeria","DZA","DZA",2020-12-21,0.12873,0.172664,0.477226,0.230256,0.697602
"Algeria","DZA","DZA",2020-12-22,0.142237,0.126764,0.437719,0.307013,0.777535
"Algeria","DZA","DZA",2020-12-23,0.101311,0.142111,0.482194,0.306755,0.743884
"Algeria","DZA","DZA",2020-12-24,0.102178,0.130345,0.468693,0.292019,0.641791
"Algeria","DZA","DZA",2020-12-25,0.131419,0.129386,0.380028,0.24929,0.644454
"Algeria","DZA","DZA",2020-12-26,0.126758,0.19378,0.411229,0.239015,0.638031
"Algeria","DZA","DZA",2020-12-27,0.093306,0.115147,0.338341,0.213913,0.650168
"Algeria","DZA","DZA",2020-12-28,0.129237,0.188662,0.408648,0.197287,0.668997
"Algeria","DZA","DZA",2020-12-29,0.091236,0.117495,0.479592,0.241692,0.690469
"Algeria","DZA","DZA",2020-12-30,0.113352,0.174235,0.401262,0.253722,0.721252
"Algeria","DZA","DZA",2020-12-31,0.159145,0.165256,0.457053,0.272632,0.691779
"Algeria","DZA","DZA",2021-01-01,0.156859,0.196438,0.35605,0.152454,0.677544
"Algeria","DZA","DZA",2021-01-02,0.136262,0.139476,0.325153,0.171914,0.709914
"Algeria","DZA","DZA",2021-01-03,0.128074,0.12847,0.476677,0.228899,0.744996
"Algeria","DZA","DZA",2021-01-04,0.131623,0.177279,0.453972,0.297604,0.727976
"Algeria","DZA","DZA",2021-01-05,0.10193,0.098301,0.428284,0.284115,0.675081
"Algeria","DZA","DZA",2021-01-06,0.107548,0.153329,0.425032,0.232906,0.720887
"Algeria","DZA","DZA",2021-01-07,0.170703,0.23199,0.44428,0.278889,0.644023
"Algeria","DZA","DZA",2021-01-08,0.138176,0.134779,0.385932,0.244483,0.585064
"Algeria","DZA","DZA",2021-01-09,0.11532,0.184469,0.430143,0.22845,0.615866
"Algeria","DZA","DZA",2021-01-10,0.147618,0.118632,0.410322,0.216982,0.649119
"Algeria","DZA","DZA",2021-01-11,0.100583,0.127676,0.405768,0.186692,0.683779
"Algeria","DZA","DZA",2021-01-12,0.095712,0.080591,0.431261,0.216783,0.685123
"Algeria","DZA","DZA",2021-01-13,0.108977,0.08678,0.359586,0.239718,0.618135
"Algeria","DZA","DZA",2021-01-14,0.059198,0.074712,0.376813,0.211466,0.706272
"Algeria","DZA","DZA",2021-01-15,0.101102,0.145801,0.372633,0.18491,0.748081
"Algeria","DZA","DZA",2021-01-16,0.153819,0.173691,0.481275,0.278444,0.725261
"Algeria","DZA","DZA",2021-01-17,0.109183,0.139754,0.456015,0.228897,0.706902
"Algeria","DZA","DZA",2021-01-18,0.143186,0.144915,0.317681,0.205624,0.741181
"Algeria","DZA","DZA",2021-01-19,0.113796,0.140126,0.409948,0.212494,0.727905
"Algeria","DZA","DZA",2021-01-20,0.125841,0.161063,0.44412,0.221527,0.662753
"Algeria","DZA","DZA",2021-01-21,0.08896,0.128704,0.333206,0.159681,0.606217
"Algeria","DZA","DZA",2021-01-22,0.203556,0.194748,0.404208,0.291709,0.616302
"Algeria","DZA","DZA",2021-01-23,0.086656,0.124825,0.345438,0.196989,0.704828
"Algeria","DZA","DZA",2021-01-24,0.134782,0.152041,0.432182,0.278093,0.693252
"Algeria","DZA","DZA",2021-01-25,0.143763,0.190437,0.442055,0.210967,0.718185
"Algeria","DZA","DZA",2021-01-26,0.16938,0.168332,0.3873,0.247168,0.653788
"Algeria","DZA","DZA",2021-01-27,0.149849,0.149544,0.407649,0.283863,0.689075
"Algeria","DZA","DZA",2021-01-28,0.092685,0.113542,0.355458,0.211651,0.71416
"Algeria","DZA","DZA",2021-01-29,0.151207,0.1545,0.341439,0.221083,0.755788
"Algeria","DZA","DZA",2021-01-30,0.086458,0.105951,0.364629,0.146679,0.665723
"Algeria","DZA","DZA",2021-01-31,0.044891,0.124791,0.386664,0.1609,0.634068
"Algeria","DZA","DZA",2021-02-01,0.137226,0.141506,0.396158,0.202947,0.679945
"Algeria","DZA","DZA",2021-02-02,0.069387,0.092544,0.318711,0.170876,0.620431
"Algeria","DZA","DZA",2021-02-03,0.107997,0.130675,0.461358,0.218431,0.653863
"Algeria","DZA","DZA",2021-02-04,0.110522,0.116707,0.384191,0.161975,0.615646
"Algeria","DZA","DZA",2021-02-05,0.126274,0.158947,0.503121,0.301547,0.724742
"Algeria","DZA","DZA",2021-02-06,0.093522,0.121161,0.375754,0.239715,0.605827
"Algeria","DZA","DZA",2021-02-07,0.181648,0.146487,0.330639,0.185624,0.628975
"Algeria","DZA","DZA",2021-02-08,0.14377,0.119689,0.382114,0.195861,0.712083
"Algeria","DZA","DZA",2021-02-09,0.088019,0.137371,0.428417,0.233177,0.635945
"Algeria","DZA","DZA",2021-02-10,0.173477,0.213751,0.454112,0.230904,0.706789
"Algeria","DZA","DZA",2021-02-11,0.197563,0.19393,0.334871,0.148137,0.583213
"Algeria","DZA","DZA",2021-02-12,0.118929,0.155747,0.330161,0.25311,0.608577
"Algeria","DZA","DZA",2021-02-13,0.089606,0.1632,0.395092,0.172312,0.73197
"Algeria","DZA","DZA",2021-02-14,0.143738,0.183409,0.486115,0.251952,0.664171
"Algeria","DZA","DZA",2021-02-15,0.135246,0.15827,0.453484,0.209622,0.594459
"Algeria","DZA","DZA",2021-02-16,0.145569,0.128604,0.486744,0.305337,0.630649
"Algeria","DZA","DZA",2021-02-17,0.125691,0.158235,0.384898,0.184838,0.736007
"Algeria","DZA","DZA",2021-02-18,0.169015,0.181991,0.384987,0.230371,0.666796
"Algeria","DZA","DZA",2021-02-19,0.107977,0.182549,0.452375,0.265427,0.63797
"Algeria","DZA","DZA",2021-02-20,0.1536,0.100788,0.449285,0.216601,0.72001
"Algeria","DZA","DZA",2021-02-21,0.09684,0.123763,0.446584,0.247073,0.669865
"Algeria","DZA","DZA",2021-02-22,0.136863,0.145646,0.340607,0.205819,0.647217
"Algeria","DZA","DZA",2021-02-23,0.089384,0.178302,0.337116,0.185797,0.625113
"Algeria","DZA","DZA",2021-02-24,0.094595,0.10964,0.411879,0.222639,0.661746
"Algeria","DZA","DZA",2021-02-25,0.142686,0.132471,0.358452,0.196819,0.704659
"Algeria","DZA","DZA",2021-02-26,0.107115,0.081161,0.455882,0.207056,0.657756
"Algeria","DZA","DZA",2021-02-27,0.123161,0.113126,0.373613,0.172949,0.630914
"Algeria","DZA","DZA",2021-02-28,0.119827,0.141322,0.470273,0.179864,0.664569
"Algeria","DZA","DZA",2021-03-01,0.114391,0.181156,0.470259,0.246504,0.703459
"Algeria","DZA","DZA",2021-03-02,0.102906,0.106946,0.350624,0.210042,0.745945
"Algeria","DZA","DZA",2021-03-03,0.128544,0.156296,0.349233,0.180111,0.724639
"Algeria","DZA","DZA",2021-03-04,0.148326,0.133485,0.349309,0.181719,0.616489
"Algeria","DZA","DZA",2021-03-05,0.133403,0.118724,0.358413,0.301485,0.686305
"Algeria","DZA","DZA",2021-03-06,0.132859,0.175886,0.406414,0.225635,0.677723
"Algeria","DZA","DZA",2021-03-07,0.136736,0.177008,0.481169,0.23831,0.720831
"Algeria","DZA","DZA",2021-03-08,0.131594,0.11612,0.334172,0.250323,0.664929
"Algeria","DZA","DZA",2021-03-09,0.186752,0.2108,0.491158,0.348649,0.701402
"Algeria","DZA","DZA",2021-03-10,0.129372,0.177098,0.395935,0.196505,0.651669
"Algeria","DZA","DZA",2021-03-11,0.116903,0.178286,0.387214,0.225832,0.639293
"Algeria","DZA","DZA",2021-03-12,0.109653,0.160501,0.41061,0.252799,0.674239
"Algeria","DZA","DZA",2021-03-13,0.116184,0.17664,0.472231,0.22762,0.693075
"Algeria","DZA","DZA",2021-03-14,0.108909,0.088599,0.425262,0.265642,0.710413
"Algeria","DZA","DZA",2021-03-15,0.112356,0.128395,0.37965,0.167865,0.668433
"Algeria","DZA","DZA",2021-03-16,0.114656,0.165786,0.28288,0.1626,0.629914
"Algeria","DZA","DZA",2021-03-17,0.114442,0.116115,0.407533,0.240644,0.717401
"Algeria","DZA","DZA",2021-03-18,0.089451,0.106608,0.426512,0.231248,0.750634
"Algeria","DZA","DZA",2021-03-19,0.133968,0.127047,0.388078,0.2261,0.646297
"Algeria","DZA","DZA",2021-03-20,0.182588,0.167933,0.43268,0.284397,0.705245
"Algeria","DZA","DZA",2021-03-21,0.159375,0.141678,0.41472,0.190385,0.656573
"Algeria","DZA","DZA",2021-03-22,0.113334,0.140741,0.343666,0.21232,0.696504
"Algeria","DZA","DZA",2021-03-23,0.153091,0.141264,0.474791,0.274235,0.682934
"Algeria","DZA","DZA",2021-03-24,0.129951,0.156349,0.340546,0.236561,0.666001
"Algeria","DZA","DZA",2021-03-25,0.156457,0.144225,0.501952,0.30847,0.609029
"Algeria","DZA","DZA",2021-03-26,0.060668,0.095367,0.39099,0.196642,0.569046
"Algeria","DZA","DZA",2021-03-27,0.09772,0.165805,0.398372,0.168661,0.666358
"Algeria","DZA","DZA",2021-03-28,0.097361,0.153199,0.427161,0.227801,0.632641
"Algeria","DZA","DZA",2021-03-29,0.132267,0.134067,0.370693,0.163179,0.749292
"Algeria","DZA","DZA",2021-03-30,0.12932,0.132041,0.340484,0.1935,0.678573
"Algeria","DZA","DZA",2021-03-31,0.10606,0.165983,0.441303,0.268398,0.664547
"Algeria","DZA","DZA",2021-04-01,0.083155,0.093693,0.386765,0.25034,0.682075
"Algeria","DZA","DZA",2021-04-02,0.129652,0.107884,0.399772,0.239961,0.700879
"Algeria","DZA","DZA",2021-04-03,0.149462,0.183056,0.373463,0.197582,0.613174
"Algeria","DZA","DZA",2021-04-04,0.141312,0.158067,0.439328,0.236725,0.639697
"Algeria","DZA","DZA",2021-04-05,0.124923,0.128181,0.368049,0.151328,0.638881
"Algeria","DZA","DZA",2021-04-06,0.10327,0.108165,0.420145,0.235086,0.635857
"Algeria","DZA","DZA",2021-04-07,0.155598,0.201369,0.403206,0.251175,0.66351
"Algeria","DZA","DZA",2021-04-08,0.151641,0.08183,0.409721,0.200979,0.592498
"Algeria","DZA","DZA",2021-04-09,0.146216,0.125575,0.361591,0.244961,0.681955
"Algeria","DZA","DZA",2021-04-10,0.083904,0.07537,0.384716,0.157736,0.586058
"Algeria","DZA","DZA",2021-04-11,0.153066,0.138961,0.432914,0.161274,0.685094
"Algeria","DZA","DZA",2021-04-12,0.138389,0.1131,0.324794,0.17813,0.56059
"Algeria","DZA","DZA",2021-04-13,0.099601,0.127006,0.499304,0.226412,0.674856
"Algeria","DZA","DZA",2021-04-14,0.10263,0.152301,0.454071,0.329104,0.677696
"Algeria","DZA","DZA",2021-04-15,0.184432,0.142382,0.393191,0.234892,0.670273
"Algeria","DZA","DZA",2021-04-16,0.066673,0.099801,0.280514,0.108208,0.574257
"Algeria","DZA","DZA",2021-04-17,0.127228,0.104476,0.440678,0.198602,0.549338
"Algeria","DZA","DZA",2021-04-18,0.12798,0.129341,0.368678,0.253267,0.776078
"Algeria","DZA","DZA",2021-04-19,0.121978,0.170273,0.436483,0.185664,0.691129
"Algeria","DZA","DZA",2021-04-20,0.118602,0.122358,0.401296,0.230001,0.682675
"Algeria","DZA","DZA",2021-04-21,0.03885,0.065817,0.378855,0.216936,0.593645
"Algeria","DZA","DZA",2021-04-22,0.066221,0.125261,0.384723,0.19008,0.702356
"Algeria","DZA","DZA",2021-04-23,0.100657,0.085684,0.265733,0.166451,0.579674
"Algeria","DZA","DZA",2021-04-24,0.100627,0.195034,0.395349,0.267333,0.676675
"Algeria","DZA","DZA",2021-04-25,0.125486,0.13148,0.338707,0.2058,0.688369
"Algeria","DZA","DZA",2021-04-26,0.140691,0.138824,0.436887,0.298489,0.649889
"Algeria","DZA","DZA",2021-04-27,0.095926,0.116428,0.447829,0.288595,0.695073
"Algeria","DZA","DZA",2021-04-28,0.105343,0.125137,0.390092,0.22507,0.701688
"Algeria","DZA","DZA",2021-04-29,0.079592,0.149431,0.392114,0.235039,0.751174
"Algeria","DZA","DZA",2021-04-30,0.091981,0.078012,0.405101,0.152247,0.712758
"Algeria","DZA","DZA",2021-05-01,0.078817,0.109595,0.323652,0.217774,0.636333
"Algeria","DZA","DZA",2021-05-02,0.102742,0.093799,0.435623,0.228135,0.727272
"Algeria","DZA","DZA",2021-05-03,0.137219,0.111061,0.363859,0.158348,0.683391
"Algeria","DZA","DZA",2021-05-04,0.095408,0.13241,0.49181,0.247702,0.746295
"Algeria","DZA","DZA",2021-05-05,0.149005,0.089627,0.442478,0.320505,0.76374
"Algeria","DZA","DZA",2021-05-06,0.091235,0.099974,0.431094,0.217567,0.716798
"Algeria","DZA","DZA",2021-05-07,0.085136,0.074332,0.347476,0.222063,0.744189
"Algeria","DZA","DZA",2021-05-08,0.108385,0.144141,0.459439,0.214846,0.741027
"Algeria","DZA","DZA",2021-05-09,0.157071,0.187029,0.354132,0.259313,0.692682
"Algeria","DZA","DZA",2021-05-10,0.103576,0.111204,0.345905,0.178295,0.498224
"Algeria","DZA","DZA",2021-05-11,0.113877,0.161132,0.440646,0.193054,0.653554
"Algeria","DZA","DZA",2021-05-12,0.058446,0.066991,0.327978,0.127203,0.714294
"Algeria","DZA","DZA",2021-05-13,0.126355,0.138732,0.372319,0.233587,0.7283
"Algeria","DZA","DZA",2021-05-14,0.114999,0.187534,0.354775,0.220147,0.554711
"Algeria","DZA","DZA",2021-05-15,0.080159,0.106598,0.323571,0.16801,0.67739
"Algeria","DZA","DZA",2021-05-16,0.125096,0.156134,0.426346,0.244108,0.646431
"Algeria","DZA","DZA",2021-05-17,0.269939,0.224786,0.427922,0.271136,0.589456
"Algeria","DZA","DZA",2021-05-18,0.191596,0.150631,0.384053,0.257774,0.687585
"Algeria","DZA","DZA",2021-05-19,0.091543,0.119669,0.380942,0.160418,0.65018
"Algeria","DZA","DZA",2021-05-20,0.077791,0.136499,0.327363,0.231542,NA
"Algeria","DZA","DZA",2021-05-21,0.139845,0.130026,0.302661,0.104865,NA
"Algeria","DZA","DZA",2021-05-22,0.108714,0.118614,0.300622,0.164233,NA
"Algeria","DZA","DZA",2021-05-23,0.079871,0.063314,0.375121,0.202822,NA
"Algeria","DZA","DZA",2021-05-24,0.123792,0.103975,0.392201,0.277586,NA
"Algeria","DZA","DZA",2021-05-25,0.101074,0.094662,0.348638,0.202155,NA
"Algeria","DZA","DZA",2021-05-26,0.114537,0.140615,0.380656,0.11991,NA
"Algeria","DZA","DZA",2021-05-27,0.097861,0.138933,0.450917,0.372266,NA
"Algeria","DZA","DZA",2021-05-28,0.262489,0.257919,0.384347,0.289413,NA
"Algeria","DZA","DZA",2021-05-29,0.136693,0.122307,NA,0.250017,NA
"Algeria","DZA","DZA",2021-05-30,0.23192,0.191013,0.386922,0.214257,NA
"Algeria","DZA","DZA",2021-05-31,0.096987,0.15536,NA,0.159121,NA
"Algeria","DZA","DZA",2021-06-01,0.145863,0.119204,0.471385,0.219681,NA
"Algeria","DZA","DZA",2021-06-02,0.071394,0.102349,0.45555,0.267667,NA
"Algeria","DZA","DZA",2021-06-03,0.170673,0.186487,0.331215,0.135518,NA
"Algeria","DZA","DZA",2021-06-04,0.182306,0.301077,0.327981,0.134556,NA
"Algeria","DZA","DZA",2021-06-05,0.138024,0.215142,0.41591,0.218813,NA
"Algeria","DZA","DZA",2021-06-06,0.160785,0.099488,0.306595,0.20276,NA
"Algeria","DZA","DZA",2021-06-07,0.079242,0.091667,0.447305,0.29557,NA
"Algeria","DZA","DZA",2021-06-08,0.116466,0.134107,NA,0.180531,NA
"Algeria","DZA","DZA",2021-06-09,0.100767,0.208526,NA,0.19535,NA
"Algeria","DZA","DZA",2021-06-10,0.144853,0.150878,0.383183,0.208351,NA
"Algeria","DZA","DZA",2021-06-11,0.107729,0.111723,0.515283,0.262488,NA
"Algeria","DZA","DZA",2021-06-12,0.158519,0.227486,NA,0.135765,NA
"Algeria","DZA","DZA",2021-06-13,0.125655,0.168048,0.50677,0.281758,NA
"Algeria","DZA","DZA",2021-06-14,0.183343,0.344956,0.464183,0.225588,NA
"Algeria","DZA","DZA",2021-06-15,0.060386,0.080803,0.365863,0.155358,NA
"Algeria","DZA","DZA",2021-06-16,0.17418,0.173014,0.418582,0.294668,NA
"Algeria","DZA","DZA",2021-06-17,0.097084,0.0951,NA,0.190686,NA
"Algeria","DZA","DZA",2021-06-18,0.086605,0.050498,NA,0.14417,NA
"Algeria","DZA","DZA",2021-06-26,0.144748,0.088478,0.350236,0.158621,NA
"Algeria","DZA","DZA",2021-06-27,0.093014,0.105395,0.441479,0.189956,NA
"Algeria","DZA","DZA",2021-06-28,0.196101,0.278136,0.387329,0.24871,NA
"Algeria","DZA","DZA",2021-06-29,0.165858,0.373986,NA,NA,NA
"Algeria","DZA","DZA",2021-06-30,0.086214,0.166012,0.362768,0.146804,NA
"Algeria","DZA","DZA",2021-07-01,0.125589,0.152262,0.466663,0.280542,NA
"Algeria","DZA","DZA",2021-07-02,0.131795,0.16193,0.395621,0.13446,NA
"Algeria","DZA","DZA",2021-07-03,0.089591,0.154395,0.337874,0.230348,NA
"Algeria","DZA","DZA",2021-07-04,0.101201,0.145826,0.309413,0.146508,NA
"Algeria","DZA","DZA",2021-07-05,0.104642,0.184681,0.406638,0.236763,NA
"Algeria","DZA","DZA",2021-07-06,0.123419,0.064398,0.384532,0.189324,NA
"Algeria","DZA","DZA",2021-07-07,0.181819,0.215617,0.397523,0.139138,NA
"Algeria","DZA","DZA",2021-07-08,0.194064,0.226041,0.57563,0.248862,NA
"Algeria","DZA","DZA",2021-07-09,0.105508,0.111179,0.343354,0.149373,NA
"Algeria","DZA","DZA",2021-07-10,0.099436,0.190027,0.41605,0.199142,NA
"Algeria","DZA","DZA",2021-07-11,0.188406,0.163764,0.401572,0.178066,NA
"Algeria","DZA","DZA",2021-07-12,0.123517,0.136663,0.395403,0.186424,NA
"Algeria","DZA","DZA",2021-07-13,0.157118,0.198605,0.378559,0.220596,NA
"Algeria","DZA","DZA",2021-07-14,0.122693,0.173302,0.459657,0.170766,NA
"Algeria","DZA","DZA",2021-07-15,0.145528,0.223231,0.477951,0.258256,NA
"Algeria","DZA","DZA",2021-07-16,0.160617,0.185007,0.349014,0.149796,NA
"Algeria","DZA","DZA",2021-07-17,0.184872,0.246372,0.380939,0.206968,NA
"Algeria","DZA","DZA",2021-07-18,0.154511,0.168559,0.386902,0.183479,NA
"Algeria","DZA","DZA",2021-07-19,0.141396,0.201507,0.313856,0.15945,NA
"Algeria","DZA","DZA",2021-07-20,0.124282,0.160456,0.460204,0.221573,NA
"Algeria","DZA","DZA",2021-07-21,0.148569,0.129938,0.335138,0.241608,NA
"Algeria","DZA","DZA",2021-07-22,0.096951,0.111794,0.318293,0.126164,NA
"Algeria","DZA","DZA",2021-07-23,0.142719,0.14192,0.387329,0.170969,NA
"Algeria","DZA","DZA",2021-07-24,0.135394,0.190883,0.397982,0.158871,NA
"Algeria","DZA","DZA",2021-07-25,0.109829,0.143776,0.460972,0.258512,NA
"Algeria","DZA","DZA",2021-07-26,0.151313,0.183158,0.471584,0.256584,NA
"Algeria","DZA","DZA",2021-07-27,0.090913,0.144099,0.348243,0.205914,NA
"Algeria","DZA","DZA",2021-07-28,0.097052,0.1529,0.385754,0.224349,NA
"Algeria","DZA","DZA",2021-07-29,0.128276,0.184035,0.374475,0.220435,NA
"Algeria","DZA","DZA",2021-07-30,0.143321,0.215237,0.376224,0.188322,NA
"Algeria","DZA","DZA",2021-07-31,0.109908,0.188896,0.381533,0.206996,NA
"Algeria","DZA","DZA",2021-08-01,0.133152,0.203587,0.361992,0.280528,NA
"Algeria","DZA","DZA",2021-08-02,0.137418,0.211228,0.41923,0.168812,NA
"Algeria","DZA","DZA",2021-08-03,0.141943,0.244575,0.416181,0.225567,NA
"Algeria","DZA","DZA",2021-08-04,0.142295,0.177307,0.405366,0.209997,NA
"Algeria","DZA","DZA",2021-08-05,0.134859,0.163479,0.38911,0.244874,NA
"Algeria","DZA","DZA",2021-08-06,0.094402,0.143867,0.362602,0.237469,NA
"Algeria","DZA","DZA",2021-08-07,0.218556,0.185274,0.443487,0.246233,NA
"Algeria","DZA","DZA",2021-08-08,0.168896,0.174416,0.341018,0.12693,NA
"Algeria","DZA","DZA",2021-08-09,0.153608,0.231757,0.369964,0.19591,NA
"Algeria","DZA","DZA",2021-08-10,0.166151,0.151616,0.363773,0.190635,NA
"Algeria","DZA","DZA",2021-08-11,0.132967,0.248514,0.418785,0.267071,NA
"Algeria","DZA","DZA",2021-08-12,0.120816,0.174439,0.42382,0.26059,NA
"Algeria","DZA","DZA",2021-08-13,0.116432,0.198495,0.334685,0.179723,NA
"Algeria","DZA","DZA",2021-08-14,0.136448,0.148445,0.324971,0.142969,NA
"Algeria","DZA","DZA",2021-08-15,0.138377,0.141963,0.418256,0.154583,NA
"Algeria","DZA","DZA",2021-08-16,0.113217,0.146939,0.443014,0.287575,NA
"Algeria","DZA","DZA",2021-08-17,0.175117,0.241413,0.300601,0.130587,NA
"Algeria","DZA","DZA",2021-08-18,0.140575,0.181508,0.411249,0.179299,NA
"Algeria","DZA","DZA",2021-08-19,0.121715,0.24178,0.369746,0.143001,NA
"Algeria","DZA","DZA",2021-08-20,0.105295,0.221777,0.4504,0.27579,NA
"Algeria","DZA","DZA",2021-08-21,0.187849,0.211069,0.327329,0.200221,NA
"Algeria","DZA","DZA",2021-08-22,0.166845,0.1693,0.307032,0.131068,NA
"Algeria","DZA","DZA",2021-08-23,0.178063,0.205325,0.398881,0.194667,NA
"Algeria","DZA","DZA",2021-08-24,0.135759,0.205885,0.427404,0.208878,NA
"Algeria","DZA","DZA",2021-08-25,0.212468,0.28535,0.358364,0.23607,NA
"Algeria","DZA","DZA",2021-08-26,0.153885,0.133806,0.308882,0.177348,NA
"Algeria","DZA","DZA",2021-08-27,0.159028,0.166031,0.482709,0.221437,NA
"Algeria","DZA","DZA",2021-08-28,0.166007,0.188772,0.277544,0.136054,NA
"Algeria","DZA","DZA",2021-08-29,0.066007,0.152288,0.373982,0.210335,NA
"Algeria","DZA","DZA",2021-08-30,0.117368,0.222656,0.407317,0.115853,NA
"Algeria","DZA","DZA",2021-08-31,0.155788,0.183394,0.381529,0.279169,NA
"Algeria","DZA","DZA",2021-09-01,0.138954,0.232444,0.365213,0.147027,NA
"Algeria","DZA","DZA",2021-09-02,0.185926,0.216739,0.344806,0.230346,NA
"Algeria","DZA","DZA",2021-09-03,0.08032,0.192817,0.2959,0.149163,NA
"Algeria","DZA","DZA",2021-09-04,0.154802,0.19397,0.381089,0.135675,NA
"Algeria","DZA","DZA",2021-09-05,0.198732,0.219937,0.387085,0.230866,NA
"Algeria","DZA","DZA",2021-09-06,0.177682,0.163217,0.392886,0.240222,NA
"Algeria","DZA","DZA",2021-09-07,0.202182,0.287559,0.386725,0.176121,NA
"Algeria","DZA","DZA",2021-09-08,0.133571,0.221169,0.436157,0.215827,NA
"Algeria","DZA","DZA",2021-09-09,0.061479,0.112801,0.428635,0.165278,NA
"Algeria","DZA","DZA",2021-09-10,0.106967,0.190067,0.419397,0.166937,NA
"Algeria","DZA","DZA",2021-09-11,0.126437,0.143417,0.370515,0.235769,NA
"Algeria","DZA","DZA",2021-09-12,0.147884,0.160294,0.284885,0.155221,NA
"Algeria","DZA","DZA",2021-09-13,0.132612,0.195612,0.292394,0.221212,NA
"Algeria","DZA","DZA",2021-09-14,0.114676,0.207782,0.326614,0.19161,NA
"Algeria","DZA","DZA",2021-09-15,0.114325,0.197193,0.473804,0.267456,NA
"Algeria","DZA","DZA",2021-09-16,0.143977,0.157675,0.321112,0.176759,NA
"Algeria","DZA","DZA",2021-09-17,0.168699,0.222521,0.317635,0.156922,NA
"Algeria","DZA","DZA",2021-09-18,0.164267,0.182856,0.42945,0.167152,NA
"Algeria","DZA","DZA",2021-09-19,0.031729,0.130227,0.466149,0.240284,NA
"Algeria","DZA","DZA",2021-09-20,0.058036,0.104845,0.325001,0.149345,NA
"Algeria","DZA","DZA",2021-09-21,0.099457,0.120861,0.485873,0.227788,NA
"Algeria","DZA","DZA",2021-09-22,0.110172,0.215083,0.358367,0.261441,NA
"Algeria","DZA","DZA",2021-09-23,0.068945,0.114921,0.403301,0.133012,NA
"Algeria","DZA","DZA",2021-09-24,0.135996,0.149476,0.422772,0.202576,NA
"Algeria","DZA","DZA",2021-09-25,0.209598,0.224521,0.355194,0.254133,NA
"Algeria","DZA","DZA",2021-09-26,0.143189,0.133079,0.468423,0.175813,NA
"Algeria","DZA","DZA",2021-09-27,0.154015,0.284204,0.32851,0.197929,NA
"Algeria","DZA","DZA",2021-09-28,0.062402,0.113303,0.441253,0.226174,NA
"Algeria","DZA","DZA",2021-09-29,0.061581,0.170825,0.40027,0.219022,NA
"Algeria","DZA","DZA",2021-09-30,0.137179,0.17973,0.369939,0.246952,NA
"Algeria","DZA","DZA",2021-10-01,0.117601,0.165957,0.468588,0.243335,NA
"Algeria","DZA","DZA",2021-10-02,0.153785,0.297467,0.399898,0.15105,NA
"Algeria","DZA","DZA",2021-10-03,0.07209,0.16048,0.351302,0.232332,NA
"Algeria","DZA","DZA",2021-10-05,0.165226,0.175001,0.326475,0.134922,NA
"Algeria","DZA","DZA",2021-10-06,0.150021,0.160303,0.299025,0.213992,NA
"Algeria","DZA","DZA",2021-10-07,0.097525,0.148524,0.34654,0.198025,NA
"Algeria","DZA","DZA",2021-10-08,0.146014,0.169538,0.393934,0.179218,NA
"Algeria","DZA","DZA",2021-10-09,0.151592,0.18303,0.345845,0.172254,NA
"Algeria","DZA","DZA",2021-10-10,0.097655,0.169696,NA,NA,NA
"Algeria","DZA","DZA",2021-10-11,0.152094,0.124415,0.482104,0.152693,NA
"Algeria","DZA","DZA",2021-10-12,0.122526,0.221409,0.542473,0.302772,NA
"Algeria","DZA","DZA",2021-10-13,0.133812,0.223053,0.397995,0.264727,NA
"Algeria","DZA","DZA",2021-10-14,0.175387,0.173525,0.330428,0.226045,NA
"Algeria","DZA","DZA",2021-10-15,0.161927,0.160666,0.252562,0.149132,NA
"Algeria","DZA","DZA",2021-10-16,0.204377,0.242909,0.37719,0.240626,NA
"Algeria","DZA","DZA",2021-10-17,0.152279,0.132364,0.367669,0.209954,NA
"Algeria","DZA","DZA",2021-10-18,0.151892,0.198495,0.225322,0.11169,NA
"Algeria","DZA","DZA",2021-10-19,0.119592,0.129341,0.469784,0.328288,NA
"Algeria","DZA","DZA",2021-10-20,0.102354,0.167457,0.448549,0.180412,NA
"Algeria","DZA","DZA",2021-10-21,0.136895,0.16754,0.367139,0.209239,NA
"Algeria","DZA","DZA",2021-10-22,0.140168,0.15586,0.415345,0.246672,NA
"Algeria","DZA","DZA",2021-10-23,0.121115,0.209811,0.405851,0.224436,NA
"Algeria","DZA","DZA",2021-10-24,0.129502,0.148049,0.410745,0.244801,NA
"Algeria","DZA","DZA",2021-10-25,0.055322,0.064412,0.396144,0.13352,NA
"Algeria","DZA","DZA",2021-10-26,0.055793,0.105372,0.389535,0.214874,NA
